title,category,type
bayar kinik,kesehatan,pengeluaran
pulsa smartfren,tagihan,pengeluaran
masker mdis,kesehatan,pengeluaran
beli peralatan rumah baru,belanja,pengeluaran
beli nonton film,hiburan,pengeluaran
menang undian,hadiah,pemasukan
beli obat di guardian,kesehatan,pengeluaran
beli minuman americano,minuman,pengeluaran
beli vitamin d di apotek,kesehatan,pengeluaran
bayar reosrt,hiburan,pengeluaran
suubscribe langgaanan disney,hiburan,pengeluaran
gaji pgewaai bulan ini,gaji,pemasukan
beli mouse di blibli,belanja,pengeluaran
tagihan air,tagihan,pengeluaran
bayaran krja bln ini,gaji,pemasukan
traansfrean keluarga,hadiah,pemasukan
poon reward ekkmarin,hadiah,pemasukan
beli vitamin d,kesehatan,pengeluaran
upah hraian bulan lalu,gaji,pemasukan
peralatan dapur bukalapak,belanja,pengeluaran
tiket krl bolak balik,transport,pengeluaran
pesan cappuccino,minuman,pengeluaran
menang undian daari om,hadiah,pemasukan
gojek ke pasar,transport,pengeluaran
bayar kredt buln ini,tagihan,pengeluaran
villa sama teman,hiburan,pengeluaran
blei makeup di blibli,belanja,pengeluaran
order es teh manis,minuman,pengeluaran
langganan diisney bulanan,hiburan,pengeluaran
hadiah undian dari keularga,hadiah,pemasukan
es buah buat kerja,minuman,pengeluaran
resort,hiburan,pengeluaran
ngopi di fore coffee,minuman,pengeluaran
beli valroant,hiburan,pengeluaran
makan di mie rebus,makanan,pengeluaran
cgv bareng ekluarga,hiburan,pengeluaran
siomay di warteg,makanan,pengeluaran
beli kos di blibli,belanja,pengeluaran
soto betawi di rumah makan,makanan,pengeluaran
pesan minuman soda,minuman,pengeluaran
jus jeruk take away,minuman,pengeluaran
burger,makanan,pengeluaran
pulsa,tagihan,pengeluaran
bayar tv kbael,tagihan,pengeluaran
perppanjang youtube premium,hiburan,pengeluaran
beli telur di supermarkeet,belanja,pengeluaran
grab food lontong sayur,makanan,pengeluaran
naik pesan grab,transport,pengeluaran
resort sama keuarga,hiburan,pengeluaran
transefr gaji dari perusahan,gaji,pemasukan
lemon tea,minuman,pengeluaran
naik grb motor,transport,pengeluaran
flash coffee,minuman,pengeluaran
usg,kesehatan,pengeluaran
beli nasi ayam,makanan,pengeluaran
beli makanan aam kremes,makanan,pengeluaran
biaya caubt gigi,kesehatan,pengeluaran
tiket lion ke surabaya,transport,pengeluaran
beli minuman bajigur,minuman,pengeluaran
hadiah giveawy dari teman,hadiah,pemasukan
beli clana di indoomaret,belanja,pengeluaran
beli le minerale,minuman,pengeluaran
sewa panjat tebing,hiburan,pengeluaran
hadiah undian dari keluarga,hadiah,pemasukan
pesan nasi liwet,makanan,pengeluaran
belanja di superindo,belanja,pengeluaran
daapat sumbangan,hadiah,pemasukan
roblox bulanan,hiburan,pengeluaran
hadiah poin luang tahun,hadiah,pemasukan
alat tulis shopee,belanja,pengeluaran
bakmi siang tadi,makanan,pengeluaran
bayar anguran bulanan,tagihan,pengeluaran
nonton konser musik,hiburan,pengeluaran
tunjangan transpot,gaji,pemasukan
nonton flm rame-rame,hiburan,pengeluaran
juraa loba dari keluarga,hadiah,pemasukan
pesan sushi di kantin,makanan,pengeluaran
elektronik blbili,belanja,pengeluaran
beli tas di indomaret,belanja,pengeluaran
es kpoi susu,minuman,pengeluaran
isi pulsa indosat,tagihan,pengeluaran
beli kapal api,minuman,pengeluaran
burger di kantor,makanan,pengeluaran
beli es doger,minuman,pengeluaran
sate ayam di mall,makanan,pengeluaran
bei minuman bandrek,minuman,pengeluaran
hadiah unndian dari saudara,hadiah,pemasukan
pesan makan nasi ayam,makanan,pengeluaran
tunjjangan dri klien,gaji,pemasukan
beli minuman jus alpukat,minuman,pengeluaran
booking resort,hiburan,pengeluaran
nasi bakar di food court,makanan,pengeluaran
rendang pagi tadi,makanan,pengeluaran
lembur via transefr,gaji,pemasukan
jajan steak,makanan,pengeluaran
beli perban di guardian,kesehatan,pengeluaran
naik pesan gojek ke terminal,transport,pengeluaran
beli mie ayam di rumah makan,makanan,pengeluaran
steak di restoran,makanan,pengeluaran
minuman kekinian,minuman,pengeluaran
nonton bisokop rame-rame,hiburan,pengeluaran
rweard aplikasi tak terudga,hadiah,pemasukan
tghn air,tagihan,pengeluaran
ramen di food court,makanan,pengeluaran
kado buat etman,belanja,pengeluaran
periksa ke konsul dokter,kesehatan,pengeluaran
tempe goreng di kantin,makanan,pengeluaran
dikasih uang tak terduga,hadiah,pemasukan
belanja dapur di pasar,belanja,pengeluaran
tiket fight,transport,pengeluaran
beli vitamin c di century,kesehatan,pengeluaran
apotek,kesehatan,pengeluaran
uang tip lebaran,hadiah,pemasukan
bayar iuran rt tiap buln,tagihan,pengeluaran
ayam bensu,makanan,pengeluaran
baaran bulan lau,gaji,pemasukan
hotel ke jogja,hiburan,pengeluaran
bihun goreng di food court,makanan,pengeluaran
tunjaangan makan ke rekening,gaji,pemasukan
bpjs kessehatan bulan lalu,tagihan,pengeluaran
gaji part time bln ini,gaji,pemasukan
wifi bulanan,tagihan,pengeluaran
pesawat,transport,pengeluaran
gofood,transport,pengeluaran
shawarma siang tadi,makanan,pengeluaran
uang saku,hadiah,pemasukan
gulai bareng keluarga,makanan,pengeluaran
gulai pagi tadi,makanan,pengeluaran
iuran rt bulan ini,tagihan,pengeluaran
pesan es campur,minuman,pengeluaran
hadiah undian dari kelarga,hadiah,pemasukan
peralatan ruah,belanja,pengeluaran
tiket mrt tiap hari,transport,pengeluaran
dapat cashback tak terduga,hadiah,pemasukan
beli obat resep di kiia farma,kesehatan,pengeluaran
airasia ke surabaya,transport,pengeluaran
belanja di alfamart,belanja,pengeluaran
belli di esteh indonesia,minuman,pengeluaran
traveloka hotel ke baali,hiburan,pengeluaran
beli celana di bukalapak,belanja,pengeluaran
beli sampo di shopee,belanja,pengeluaran
naik maxim motor ke gym,transport,pengeluaran
beli peralatan dapur di bukalapak,belanja,pengeluaran
beli milk tea,minuman,pengeluaran
tiiket xxi,hiburan,pengeluaran
gaji part time cair,gaji,pemasukan
festival raame-ame,hiburan,pengeluaran
teh botol di warkop,minuman,pengeluaran
bakso urat di kantin,makanan,pengeluaran
es doger take away,minuman,pengeluaran
hadiah poin tak terduga,hadiah,pemasukan
beli ikan bakar,makanan,pengeluaran
biaya cabut gigi,kesehatan,pengeluaran
ngopi di kulo,minuman,pengeluaran
doorprize,hadiah,pemasukan
gaji lemubr dari bos,gaji,pemasukan
bayar viu,hiburan,pengeluaran
pecel ayam,makanan,pengeluaran
bayar chck up,kesehatan,pengeluaran
fee,gaji,pemasukan
martabak telur malam ini,makanan,pengeluaran
gajian sudah car,gaji,pemasukan
beli keyboard di blibli,belanja,pengeluaran
penghasilan bulanan ke rekening,gaji,pemasukan
uang magang dari perusahaan,gaji,pemasukan
tes covid,kesehatan,pengeluaran
alfamart,belanja,pengeluaran
ayam geprek di restoran,makanan,pengeluaran
sesi akupunktur,kesehatan,pengeluaran
martabak telur di kantor,makanan,pengeluaran
beli di starbucks,minuman,pengeluaran
ung kos bulanan,tagihan,pengeluaran
vitain d langganan,kesehatan,pengeluaran
liga indonesia,hiburan,pengeluaran
cumi goreng di mall,makanan,pengeluaran
biya badminton,hiburan,pengeluaran
nasi liwet siang tadi,makanan,pengeluaran
tiket airasia,transport,pengeluaran
hadiah doorprize dari keluarga,hadiah,pemasukan
booking hotel ke jogja,hiburan,pengeluaran
beli isi pulsa,tagihan,pengeluaran
kopi tubruk di warkop,minuman,pengeluaran
hadiah giveaway dari tante,hadiah,pemasukan
charger tokopedia,belanja,pengeluaran
beli minuman teh botol,minuman,pengeluaran
makeup,belanja,pengeluaran
bayar dental,kesehatan,pengeluaran
pendapatan dari perusahaan,gaji,pemasukan
jajan nasi liwet,makanan,pengeluaran
insentif penjualan bln ini,gaji,pemasukan
belanja hypermarkket,belanja,pengeluaran
es campur di kantor,minuman,pengeluaran
pesan makan tongseng di restoran,makanan,pengeluaran
makan gado-gado,makanan,pengeluaran
nasi bakar di restoran,makanan,pengeluaran
fee daaari proyek,gaji,pemasukan
byr premi asuransi,tagihan,pengeluaran
beli alaat mkan,belanja,pengeluaran
beli celana baru,belanja,pengeluaran
roti canai,makanan,pengeluaran
beli omega 3,kesehatan,pengeluaran
cashback ovo dari otu,hadiah,pemasukan
bayar bizent bulan ini,tagihan,pengeluaran
perriksa ke konsul dokter,kesehatan,pengeluaran
ojek online malam,transport,pengeluaran
komisi caiir,gaji,pemasukan
amkan siang tadi,makanan,pengeluaran
hadiah igveaway,hadiah,pemasukan
bayar busway,transport,pengeluaran
bayar langganan disney,hiburan,pengeluaran
internet bulan lalu,tagihan,pengeluaran
terima kado dari keluarga,hadiah,pemasukan
konsultasi scaling,kesehatan,pengeluaran
gaji bulanan sudah cir,gaji,pemasukan
psikiater,kesehatan,pengeluaran
gajian via transfer,gaji,pemasukan
beli kado,belanja,pengeluaran
tamaan wisata ke jogja,hiburan,pengeluaran
bayaran kerja,gaji,pemasukan
taksi,transport,pengeluaran
cold brew di starbucks,minuman,pengeluaran
martabak manis di kantin,makanan,pengeluaran
transfer gai dr perusahaan,gaji,pemasukan
traveling ke baandung,hiburan,pengeluaran
viu,hiburan,pengeluaran
gaji harian acir,gaji,pemasukan
beli sandal di lazada,belanja,pengeluaran
masuk gajji ke rekenng,gaji,pemasukan
bayar premi asuransi tiap bulan,tagihan,pengeluaran
obba buat kerja,minuman,pengeluaran
beli obat batuk di apoik,kesehatan,pengeluaran
dapat rezeki,hadiah,pemasukan
naik blue bird ke kampus,transport,pengeluaran
order jus jeruk,minuman,pengeluaran
order ayam kremes,makanan,pengeluaran
cashback gopay atdi,hadiah,pemasukan
shopee food,makanan,pengeluaran
pesan mie gacoan,makanan,pengeluaran
makan pempek di maall,makanan,pengeluaran
beli suplemen di apotek,kesehatan,pengeluaran
valornt bulanan,hiburan,pengeluaran
isi pulsa axis,tagihan,pengeluaran
hadiah giveaway ulang tahun,hadiah,pemasukan
beli top up token,hiburan,pengeluaran
beli cincau,minuman,pengeluaran
beli bkmi,makanan,pengeluaran
pesan gojek ke sekolah,transport,pengeluaran
biaya servis motor,transport,pengeluaran
obat flu bulanan,kesehatan,pengeluaran
beli apotik di kimia farma,kesehatan,pengeluaran
bayar tiket kereta,transport,pengeluaran
nonton konser sama teman,hiburan,pengeluaran
beli frappuccino,minuman,pengeluaran
kereta api malam,transport,pengeluaran
eswa paintball,hiburan,pengeluaran
brown sugar boba di warkop,minuman,pengeluaran
hoor kerja,gaji,pemasukan
uang kost bulan ini,tagihan,pengeluaran
isi bahan bakar,transport,pengeluaran
naik ojek online ke rumah,transport,pengeluaran
naik go car ke terminal,transport,pengeluaran
komisi cair,gaji,pemasukan
beli di kedai kopi,makanan,pengeluaran
beli baju di tokopedia,belanja,pengeluaran
bayar air tiap bualn,tagihan,pengeluaran
beli minyak ikan onlline,kesehatan,pengeluaran
belanja keyboard,belanja,pengeluaran
argo bromo ke kampus,transport,pengeluaran
jajan batagor di kantor,makanan,pengeluaran
beli resep online,kesehatan,pengeluaran
makan di ikan bakar,makanan,pengeluaran
tunjangan kinerja dr perusahaan,gaji,pemasukan
gaji magang buln ini,gaji,pemasukan
belli mie gacoan,makanan,pengeluaran
pesan minuman kopi,minuman,pengeluaran
belanja sayur,belanja,pengeluaran
pesan pempek,makanan,pengeluaran
belanja sayur di apsar,belanja,pengeluaran
bayar kpr bulanan,tagihan,pengeluaran
bayar asuransi kesehatan tiap bulan,tagihan,pengeluaran
gofood,makanan,pengeluaran
cold brew,minuman,pengeluaran
beli kopi dalgona,minuman,pengeluaran
dapat hadiah daari keluarga,hadiah,pemasukan
tunjangan kinerja drai perusahaan,gaji,pemasukan
latte di warkop,minuman,pengeluaran
subscribe viu,hiburan,pengeluaran
uang lembur dari perusahaan,gaji,pemasukan
perpanjang iqqii,hiburan,pengeluaran
apple muisc,hiburan,pengeluaran
shopee,belanja,pengeluaran
ayam penyet bareng teeman,makanan,pengeluaran
beli guardian di kimia farma,kesehatan,pengeluaran
biaya cek darah,kesehatan,pengeluaran
uang saku dari ortu,hadiah,pemasukan
vidio,hiburan,pengeluaran
penghasian bulanan bulan ini,gaji,pemasukan
nonton karaoke,hiburan,pengeluaran
traktran balik dari keluarga,hadiah,pemasukan
apotik langganan,kesehatan,pengeluaran
bayar rnotgen,kesehatan,pengeluaran
beli lemon tea,minuman,pengeluaran
nasi bakar di mall,makanan,pengeluaran
staycation,hiburan,pengeluaran
family mart,belanja,pengeluaran
nonton film rame-rame,hiburan,pengeluaran
biznt bulan ini,tagihan,pengeluaran
sushi bareng keluarga,makanan,pengeluaran
beli minuman es teh,minuman,pengeluaran
langganan escape orom,hiburan,pengeluaran
langganan gym,hiburan,pengeluaran
cicilan bulan lalu,tagihan,pengeluaran
honor kerja sudh cair,gaji,pemasukan
beli deterrjen di blibli,belanja,pengeluaran
warisan tak terduga,hadiah,pemasukan
hadiah poiin luang tahun,hadiah,pemasukan
beli di flash coffee,minuman,pengeluaran
bayar asuransi jwa,tagihan,pengeluaran
peasn makan ayam kremes,makanan,pengeluaran
sewa rumh bulan ini,tagihan,pengeluaran
honor bulan lalu,gaji,pemasukan
beli tissue,belanja,pengeluaran
tokken pln tiap bulan,tagihan,pengeluaran
soto ayam bareng teman,makanan,pengeluaran
busway ke sekolah,transport,pengeluaran
xxi sama paar,hiburan,pengeluaran
rezeki nomplok dari ortu,hadiah,pemasukan
beli makanan geprek bensu,makanan,pengeluaran
jajan capcay,makanan,pengeluaran
beli topi di lazada,belanja,pengeluaran
airbnb sama keluarga,hiburan,pengeluaran
langganan spotify bulanan,hiburan,pengeluaran
beli obat batuk,kesehatan,pengeluaran
belanja headset,belanja,pengeluaran
maxim motor,transport,pengeluaran
uang magang dari klien,gaji,pemasukan
token pln bulan lalu,tagihan,pengeluaran
man billiard,hiburan,pengeluaran
gorengan malam ini,makanan,pengeluaran
beli sop iga,makanan,pengeluaran
lembur via transfer,gaji,pemasukan
beli elektronik baru,belanja,pengeluaran
beli kemeja di blibli,belanja,pengeluaran
gaji dari kantor,gaji,pemasukan
bayaar bpjs kesehatan bulan lalu,tagihan,pengeluaran
bayar klinik,kesehatan,pengeluaran
beli minyak ikan,kesehatan,pengeluaran
beli kemja,belanja,pengeluaran
makan di solaria,makanan,pengeluaran
gaji pook darri proyek,gaji,pemasukan
insentif penjualan,gaji,pemasukan
coca cola,minuman,pengeluaran
pertamax mobil,transport,pengeluaran
order taro milk tea,minuman,pengeluaran
terima hadaah,hadiah,pemasukan
airbnb ke bali,hiburan,pengeluaran
bayar uang okst bulan lalu,tagihan,pengeluaran
gaji pegawai dari klien,gaji,pemasukan
iuran rt tiap bulan,tagihan,pengeluaran
langganan bowling,hiburan,pengeluaran
matcha pagi,minuman,pengeluaran
beli plester,kesehatan,pengeluaran
beli resep tiap bulan,kesehatan,pengeluaran
flight ke surabaya,transport,pengeluaran
tunjjangan dari klien,gaji,pemasukan
belanja di pasar tradisional,belanja,pengeluaran
beli betadine online,kesehatan,pengeluaran
bayar cicilan mobil,tagihan,pengeluaran
biaa renang,hiburan,pengeluaran
gaji harian bulan ini,gaji,pemasukan
beli elektronik di bukalapak,belanja,pengeluaran
maiin gym,hiburan,pengeluaran
naik angkot ke rumah,transport,pengeluaran
moible legends,hiburan,pengeluaran
minyak ikan tip bulan,kesehatan,pengeluaran
rumah sakt,kesehatan,pengeluaran
beli watson,kesehatan,pengeluaran
beli skin,hiburan,pengeluaran
cashhback gopy tadi,hadiah,pemasukan
belanja mingguan di apsar,belanja,pengeluaran
bioskop rame-rame,hiburan,pengeluaran
bioskop bareng keluarga,hiburan,pengeluaran
angpao tadi,hadiah,pemasukan
pesan nasi bakar,makanan,pengeluaran
salary sudah cair,gaji,pemasukan
hadiah lomba tadi,hadiah,pemasukan
kontrak rumah bulan lalu,tagihan,pengeluaran
pesan makan rendang,makanan,pengeluaran
beli aksesoris hp di lazada,belanja,pengeluaran
angsuran,tagihan,pengeluaran
ojek online ke rumah,transport,pengeluaran
minum taro milk tea,minuman,pengeluaran
dapat warisan kemarin,hadiah,pemasukan
maxim car ke pasar,transport,pengeluaran
byr servis motor,transport,pengeluaran
penghasilan dari lkien,gaji,pemasukan
beli pocari swet,minuman,pengeluaran
naik maxim car ke kampus,transport,pengeluaran
beli elektronik di blibli,belanja,pengeluaran
matcha di kafe,minuman,pengeluaran
cumi goreng pagi tadi,makanan,pengeluaran
beli makanan gulai,makanan,pengeluaran
pesan soto betawi,makanan,pengeluaran
tagihan wifi bulan lau,tagihan,pengeluaran
gaji pokok,gaji,pemasukan
ikan bakar pagi tadi,makanan,pengeluaran
bayar ifsioterapi,kesehatan,pengeluaran
sate ayam di rumah makan,makanan,pengeluaran
subscribe langganan disney,hiburan,pengeluaran
fee freelance dari kilen,gaji,pemasukan
doorprize dr teman,hadiah,pemasukan
bayar fisotearpi,kesehatan,pengeluaran
belanja gaint,belanja,pengeluaran
main fitness,hiburan,pengeluaran
beli makeup di tokopedia,belanja,pengeluaran
beli pertamax turbo,transport,pengeluaran
bayar check up,kesehatan,pengeluaran
langganan wetv buanan,hiburan,pengeluaran
dapat tip lebaran,hadiah,pemasukan
beli aksesoris hp baru,belanja,pengeluaran
krl,transport,pengeluaran
beli parfum di alfamart,belanja,pengeluaran
lnggnan disney+ bulanan,hiburan,pengeluaran
insentif penjualan ubllan ini,gaji,pemasukan
gojek,transport,pengeluaran
tiket cgv,hiburan,pengeluaran
beli elektronik di lazada,belanja,pengeluaran
nonton akhiir pekan,hiburan,pengeluaran
pesan oat milk latte,minuman,pengeluaran
gnopi air putih,minuman,pengeluaran
gaji ke rekening ke rekening,gaji,pemasukan
yakult di cafe,minuman,pengeluaran
streaming,hiburan,pengeluaran
top up game bulanan,hiburan,pengeluaran
dikirimi uang ulang taun,hadiah,pemasukan
americano,minuman,pengeluaran
beli boba,minuman,pengeluaran
beli masker di kiimia farma,kesehatan,pengeluaran
bayar langanan spotiify,hiburan,pengeluaran
myrepublic tiap bulan,tagihan,pengeluaran
beli kamera,belanja,pengeluaran
dapat sumangan dari keluarga,hadiah,pemasukan
bayar naik maxim,transport,pengeluaran
listik bulanan,tagihan,pengeluaran
tiket nonton bola,hiburan,pengeluaran
insentif,gaji,pemasukan
beli telur di supermarket,belanja,pengeluaran
belanja baju,belanja,pengeluaran
ogride pagi,transport,pengeluaran
gaji magang ke rekening,gaji,pemasukan
pesan gofood,makanan,pengeluaran
tiket bus sore,transport,pengeluaran
beli di watreg,makanan,pengeluaran
dapat hadiiah tadi,hadiah,pemasukan
bayar langganan internet tiap bulan,tagihan,pengeluaran
