title,category,secondary_category,type
beli belanja shopee tadi,belanja,online_shop,pengeluaran
ngambil iuran warga di rumah,tagihan,iuran,pengeluaran
makan roti bakar,makanan,jajanan,pengeluaran
bayar cek kesehatan,kesehatan,kesehatan,pengeluaran
trima thr dari oru,hadiah,hadiah,pemasukan
langganan usg kehamilan promo,kesehatan,prosedur,pengeluaran
dapet gaji magang malam ini,gaji,gaji,pemasukan
langganan bayar bpjs kesehatan tiap bulan,tagihan,asuransi,pengeluaran
transfer insentif ke kantor,tagihan,tagihan,pengeluaran
cashback dana kemarin,hadiah,reward,pemasukan
hadiah poin adri tante,hadiah,reward,pemasukan
kereta api via transfer,transport,umum,pengeluaran
kiriman dari istri,hadiah,pemberian_masuk,pemasukan
shopee food,makanan,makanan,pengeluaran
beli paket data xl promo,tagihan,internet_pulsa,pengeluaran
subscrbe iuran sampah bareng teman,tagihan,iuran,pengeluaran
langganan klinik pratama sama temen,kesehatan,konsul,pengeluaran
naik bus,transport,umum,pengeluaran
ngambil maxim car bareng temann,transport,online,pengeluaran
baayaran bulan lalu,gaji,gaji,pemasukan
langganan kesehatan umum diskon,kesehatan,kesehatan,pengeluaran
perpanjang iuran sampah promo,tagihan,iuran,pengeluaran
alkohol 70% cash,kesehatan,obat,pengeluaran
slip gaji sudah cair,gaji,gaji,pemasukan
bayar prime amazon tadi,hiburan,streaming,pengeluaran
terima komisi dari gab,gaji,komisi,pemasukan
order three data kemarin,tagihan,internet_pulsa,pengeluaran
gaji karyawan dari klien,gaji,gaji,pemasukan
makan warung padang,makanan,makanan,pengeluaran
isi kost bulanan tiap bulan,tagihan,sewa,pengeluaran
order wendys,makanan,makanan,pengeluaran
komisi dari atasan,gaji,komisi,pemasukan
kopi tubruk di starbucks,minuman,jajanan,pengeluaran
beli pakaian dalam cash,belanja,fashion,pengeluaran
biaya service mobil,transport,transport,pengeluaran
beli rawat inap rumah sakit di rumah,kesehatan,prosedur,pengeluaran
rawat inap,kesehatan,prosedur,pengeluaran
upah harian ke rekening,gaji,gaji,pemasukan
pesan skin care korea kemarin,belanja,kecantikan,pengeluaran
naik grab motor ke rumah sakit,transport,online,pengeluaran
pesan pertamax turbo saa temen,transport,pribadi,pengeluaran
ngambil asuransi pendidikan malam ini,tagihan,asuransi,pengeluaran
order guardian beli vitamin bulan lalu,kesehatan,apotek,pengeluaran
pesan akupunktur pagi tadi,kesehatan,prosedur,pengeluaran
ngambil beli obat di kimia farma sama temen,kesehatan,apotek,pengeluaran
beli tiket pesawat ke jogja di rumah,transport,pesawat,pengeluaran
bayar shoppig center di kantor,belanja,belanja,pengeluaran
tagihan inetrnet,tagihan,tagihan,pengeluaran
air mineral baru,minuman,minuman,pengeluaran
dipinjamin uang sama kakek,hadiah,hadiah,pemasukan
pesan rawat inap rumah sakit tiap bulan,kesehatan,prosedur,pengeluaran
bayar iuran sampah tiap bulan,tagihan,iuran,pengeluaran
subscribe bpjs ketenagakerjaan pagi tadi,tagihan,asuransi,pengeluaran
order belanja toko bulan ini,belanja,belanja,pengeluaran
menerima doorprize acara kantor pagi tadi,hadiah,undian,pemasukan
beli hadset baru,belanja,elektronik,pengeluaran
tip pelanggan keamrin,hadiah,reward,pemasukan
langganan inernt,tagihan,tagihan,pengeluaran
biaya servis mobil,transport,transport,pengeluaran
ngambil weekend fun bareng teman,hiburan,hiburan,pengeluaran
terima komisi penjualan dari grab,gaji,komisi,pemasukan
gildak,makanan,makanan,pengeluaran
perpanjang indihome bulanan minggu ini,tagihan,internet_pulsa,pengeluaran
ngambil iuran lingkungan via transfer,tagihan,iuran,pengeluaran
pesan kebab di kantor,makanan,makanan,pengeluaran
uang dari junior,hadiah,hadiah,pemasukan
bayar ayam goreng sama temen,makanan,makanan,pengeluaran
isi kontrakan tahunan sama temen,tagihan,sewa,pengeluaran
kirim ke rekening istri,tagihan,tagihan,pengeluaran
pesan token listrik bareng keluarga,tagihan,utilitas,pengeluaran
dapat uang saku dari ortu via transfer,hadiah,pemberian_masuk,pemasukan
order es kelapa,minuman,jajanan,pengeluaran
order paracetamol rutin pagi tadi,kesehatan,obat,pengeluaran
hadiah poin,hadiah,reward,pemasukan
pizzahut,makanan,makanan,pengeluaran
sewa olahraga,hiburan,aktivitas,pengeluaran
biaya scaling,kesehatan,prosedur,pengeluaran
asrapan di kantin,makanan,makanan,pengeluaran
order teh botol,minuman,jajanan,pengeluaran
nasi ayam bareng keluarga,makanan,makanan,pengeluaran
bayar naik kuda kemarin,transport,transport,pengeluaran
bensu,minuman,jajanan,pengeluaran
uanng tip tadi,hadiah,reward,pemasukan
ngambil skin care korea sama temen,belanja,kecantikan,pengeluaran
bayar tagihan listrik,tagihan,utilitas,pengeluaran
isotonic,minuman,jajanan,pengeluaran
subscribe ste padang,makanan,makanan,pengeluaran
isi asuransi kesehatan keluarga bareng teman,tagihan,asuransi,pengeluaran
order cinemaxx grand cash,hiburan,tontonan,pengeluaran
perpanjang zalora flash sale via transfer,belanja,online_shop,pengeluaran
beli beli paracetamol cash,kesehatan,obat,pengeluaran
transferkan ke papa,tagihan,tagihan,pengeluaran
beli peralatan rumah di mall,belanja,harian,pengeluaran
isi pertalite motor,transport,pribadi,pengeluaran
beli makanan nasi goreng siang tadi,makanan,makanan,pengeluaran
sewa kamar,tagihan,tagihan,pengeluaran
masuk reward aplikasi diskon,hadiah,reward,pemasukan
langganan beli paracetamol cash,kesehatan,obat,pengeluaran
pesan unag kost baru,tagihan,sewa,pengeluaran
isi amazon prime tadi,hiburan,streaming,pengeluaran
beri ke kontraktor,tagihan,tagihan,pengeluaran
tagihan iternet,tagihan,tagihan,pengeluaran
beli liburan bandung di rumah,hiburan,liburan,pengeluaran
pesan sunscreen wardah kemarin,belanja,kecantikan,pengeluaran
bayar cicilan motor bulan ini,tagihan,kredit,pengeluaran
beli sego,makanan,makanan,pengeluaran
dapat trransferan drai temman,hadiah,hadiah,pemasukan
beli minuman es teh manis,minuman,jajanan,pengeluaran
kirim ke honor pembicara,tagihan,tagihan,pengeluaran
dapat tip tadi,hadiah,reward,pemasukan
ambil shampoo pantene rutin,belanja,kecantikan,pengeluaran
order bengkel mobil minggu ini,transport,pribadi,pengeluaran
bealnja keyboard,belanja,elektronik,pengeluaran
belanja kamera,belanja,elektronik,pengeluaran
ngambil tambal ban blan ini,transport,pribadi,pengeluaran
makan mie rbus,makanan,makanan,pengeluaran
ngisi bensin,transport,pribadi,pengeluaran
dikasih makan sama bapak,hadiah,hadiah,pemasukan
beli apotik di kimia farma,kesehatan,apotek,pengeluaran
bayaar laptop asus,belanja,elektronik,pengeluaran
subscribe langganan disney bulan ini,hiburan,streaming,pengeluaran
langganan shopee live kemarin,belanja,online_shop,pengeluaran
belanja hypermart,belanja,harian,pengeluaran
ngambil tiket pertandingan bola bareng keluarga,hiburan,tontonan,pengeluaran
belanja laptop,belanja,elektronik,pengeluaran
periksa ke konsultasi dokter,kesehatan,konsul,pengeluaran
pesan kelapa muda pagi tadi,minuman,minuman,pengeluaran
traveling sama teman,hiburan,liburan,pengeluaran
premi asuransi,tagihan,asuransi,pengeluaran
isi jaket kulit bulan ini,belanja,fashion,pengeluaran
beli masker di kiimia farma,kesehatan,obat,pengeluaran
ambil make up lokal rutin,belanja,kecantikan,pengeluaran
jus jeruk sambil nugas,minuman,jajanan,pengeluaran
perpanjang kos jakarta rutin,tagihan,sewa,pengeluaran
pesan tas ransel baru,belanja,fashion,pengeluaran
sop iga di kantin,makanan,makanan,pengeluaran
minum jus alpukat,minuman,jajanan,pengeluaran
dapat agji pegawai,gaji,gaji,pemasukan
konsultasi biaya dokkter,kesehatan,konsul,pengeluaran
pepranjang tagihan air pdam promo,tagihan,utilitas,pengeluaran
parfum blibli,belanja,fashion,pengeluaran
bayar indihome bulaan ini,tagihan,internet_pulsa,pengeluaran
isi paket data,tagihan,internet_pulsa,pengeluaran
dapet reward gopaay kemarin,hadiah,reward,pemasukan
ngambil ojek pangkalan bulan ini,transport,transport,pengeluaran
isi bpjs ketenagakerjaaan bulan lalu,tagihan,asuransi,pengeluaran
perpanjang periksa ke dokter kemarin,kesehatan,konsul,pengeluaran
zalora flash sale minggu ini,belanja,online_shop,pengeluaran
byar tambal gigi,kesehatan,prosedur,pengeluaran
bayar komisi ke tim,tagihan,gaji_pihak3,pengeluaran
booking traveloka hotel,hiburan,liburan,pengeluaran
order obat batuk cash,kesehatan,obat,pengeluaran
jadwal antigen,kesehatan,prosedur,pengeluaran
subcsribe biaya berobat malam ini,kesehatan,kesehatan,pengeluaran
uang saku dari sadra,hadiah,pemberian_masuk,pemasukan
kirim ke tukang,tagihan,tagihan,pengeluaran
dikirimi transferan dari bos,hadiah,hadiah,pemasukan
abyran feelance,gaji,komisi,pemasukan
perpanjanng asuransi mobil kemarin,tagihan,asuransi,pengeluaran
byr biaya dokter,kesehatan,konsul,pengeluaran
pesan bellanja online umum sama temen,belanja,belanja,pengeluaran
bayar komisi ke vendor,tagihan,gaji_pihak3,pengeluaran
mampir warteg bahari,makanan,makanan,pengeluaran
fore,minuman,minuman,pengeluaran
belanja skincare,belanja,kecantikan,pengeluaran
kirim gaji staf,tagihan,gaji_pihak3,pengeluaran
tagihan wifi bulan lalu,tagihan,internet_pulsa,pengeluaran
beli aksesoris hp minggu ini,belanja,elektronik,pengeluaran
bayarkan ke supplier,tagihan,tagihan,pengeluaran
terima komisi penjualan dari perusahaan,gaji,komisi,pemasukan
beli paket data,tagihan,internet_pulsa,pengeluaran
isi ganti oli mobil bulan lalu,transport,pribadi,pengeluaran
hibah lebaran,hadiah,pemberian_masuk,pemasukan
kesehatan umum baru,kesehatan,kesehatan,pengeluaran
ootoya,makanan,makanan,pengeluaran
beli sincare wardah bareng teman,belanja,kecantikan,pengeluaran
beli daging,belanja,harian,pengeluaran
dapat rezeki,hadiah,pemberian_masuk,pemasukan
ngambil suus indomilk rutin,minuman,minuman,pengeluaran
honnor bln lalu,gaji,gaji,pemasukan
perpanjang viva apotek dii rumah,kesehatan,apotek,pengeluaran
busway,transport,umum,pengeluaran
perpanjang asuransi pendidikan baru,tagihan,asuransi,pengeluaran
subscribe tripod kamera promo,belanja,elektronik,pengeluaran
transfer komisi agen tunai,tagihan,gaji_pihak3,pengeluaran
transfer komisi kepada rekanan,tagihan,gaji_pihak3,pengeluaran
mouse bukalapak,belanja,elektronik,pengeluaran
bayar sewa kos depok diskon,tagihan,sewa,pengeluaran
dapat honor dari tomoro coffee,gaji,komisi,pemasukan
emnerima slip gaji,gaji,gaji,pemasukan
komisi cair dari referral,gaji,komisi,pemasukan
hadiah pin,hadiah,hadiah,pemasukan
beli pakaian di blibli,belanja,fashion,pengeluaran
ambil konsul psiklog sama temen,kesehatan,konsul,pengeluaran
kasih uang ke teman,tagihan,tagihan,pengeluaran
bayar lion air ke jakarta di kantor,transport,pesawat,pengeluaran
honorarium acara tiap bulan,gaji,komisi,pemasukan
masuk rezeki nomplok bareng keluarga,hadiah,pemberian_masuk,pemasukan
bayar angsuran bank bulan lalu,tagihan,kredit,pengeluaran
langganan ojek pangkalan tiap bulan,transport,transport,pengeluaran
order premi asuransi jiwa sama tmeen,tagihan,asuransi,pengeluaran
ngambil weeekend fun promo,hiburan,hiburan,pengeluaran
langganan belanja toko rutin,belanja,belanja,pengeluaran
byaar cicilan hp bulan ini,tagihan,kredit,pengeluaran
ambil kado teman bareng tmean,belanja,harian,pengeluaran
beli bubble tea,minuman,jajanan,pengeluaran
main yoga,hiburan,aktivitas,pengeluaran
kontrakaan tahunan tadi,tagihan,sewa,pengeluaran
pesan premi prudential rrutin,tagihan,asuransi,pengeluaran
beli peralatan rumah bau,belanja,harian,pengeluaran
beli free fire,hiburan,game,pengeluaran
beli obat di guardian,kesehatan,apotek,pengeluaran
geprek bensu,makanan,makanan,pengeluaran
ngambil cinepolis promo,hiburan,tontonan,pengeluaran
kirim ke gaji pekerja,tagihan,tagihan,pengeluaran
isi kos di kampuus bareng keluarga,tagihan,sewa,pengeluaran
dapat angpau hari raya minggu ini,hadiah,kado,pemasukan
langganan probiotik anak diskon,kesehatan,obat,pengeluaran
tgihan macam-macam cash,tagihan,tagihan,pengeluaran
order top up ml minggu ini,hiburan,game,pengeluaran
bayar fee ke perusahaan,tagihan,gaji_pihak3,pengeluaran
kado pernikahan teman diskon,hadiah,kado,pemasukan
wifi bulanan,tagihan,internet_pulsa,pengeluaran
pean ichiran,makanan,makanan,pengeluaran
pesan gofood,makanan,makanan,pengeluaran
makan di siomay,makanan,jajanan,pengeluaran
beli paintball arena minggu ini,hiburan,aktivitas,pengeluaran
beli penginapan jogja malam ini,hiburan,liburan,pengeluaran
insenttif penujalan,gaji,gaji,pemasukan
warteg,makanan,makanan,pengeluaran
kemeja bukalpaak,belanja,fashion,pengeluaran
pesan premi prudential sama temen,tagihan,asuransi,pengeluaran
isi perban luka baru,kesehatan,obat,pengeluaran
nonton bola bareng keluaga,hiburan,tontonan,pengeluaran
beli milo,minuman,jajanan,pengeluaran
tiket lrt ke pasar,transport,umum,pengeluaran
beli ace hardware,belanja,harian,pengeluaran
ambil check up jantung tadi,kesehatan,prosedur,pengeluaran
ambil pertalite kemariin,transport,pribadi,pengeluaran
bli suplemen,kesehatan,obat,pengeluaran
ambil billiard bareng teman tiap bulan,hiburan,aktivitas,pengeluaran
seafood di mall,makanan,makanan,pengeluaran
terima akdo adri keluarga,hadiah,kado,pemasukan
bakso di kantin,makanan,makanan,pengeluaran
tiket bioskop,hiburan,tontonan,pengeluaran
wisata,hiburan,liburan,pengeluaran
ngambil belanja toko tiap bulan,belanja,belanja,pengeluaran
beli angsuran bank cash,tagihan,kredit,pengeluaran
pesan buah pisang,belanja,harian,pengeluaran
naik ojol ke kantor,transport,online,pengeluaran
gaji masuk dari perusahaan,gaji,gaji,pemasukan
beli pulsa axis,tagihan,internet_pulsa,pengeluaran
perpanjang iuuran masjid sama temen,tagihan,iuran,pengeluaran
pesan bayar sewa kost di rumah,tagihan,sewa,pengeluaran
trima thr dari ortu,hadiah,hadiah,pemasukan
bayar insentif starbucks,tagihan,gaji_pihak3,pengeluaran
beli bilbli sale rutin,belanja,online_shop,pengeluaran
order vaksinasi covid rutin,kesehatan,prosedur,pengeluaran
langganan deezer,hiburan,streaming,pengeluaran
dapat rezei,hadiah,hadiah,pemasukan
masuk uang saku dari ortu via transfer,hadiah,pemberian_masuk,pemasukan
beli stroom 50rb via transfer,tagihan,utilitas,pengeluaran
sewa olhraga,hiburan,aktivitas,pengeluaran
etrima kado wisuda adik bulan ini,hadiah,kado,pemasukan
isi pulsa axis,tagihan,internet_pulsa,pengeluaran
dinner,makanan,makanan,pengeluaran
bonus akhir tahun barengg teman,gaji,bonus,pemasukan
pesan rendang,makanan,makanan,pengeluaran
beli minuman es doger,minuman,jajanan,pengeluaran
pesan nasi box,makanan,makanan,pengeluaran
dapet komisi penjualan dari starbucks,gaji,komisi,pemasukan
order dagig sapi bulan lalu,belanja,harian,pengeluaran
paket axis,tagihan,internet_pulsa,pengeluaran
langganan mobile legends diamond sama temen,hiburan,game,pengeluaran
sudah terima thr,gaji,bonus,pemasukan
langganan langganan spotify sama temen,hiburan,streaming,pengeluaran
pesan celana jeans baru,belanja,fashion,pengeluaran
bayar komisi kepada distributor,tagihan,gaji_pihak3,pengeluaran
cashback gopay dari teman,hadiah,reward,pemasukan
air kelapa less sugar,minuman,minuman,pengeluaran
ngambil biaya kesehatan bareng keluarga,kesehatan,kesehatan,pengeluaran
subscribe grab ke mall kemarin,transport,online,pengeluaran
indihome,tagihan,internet_pulsa,pengeluaran
dikasih uang jajan sama teman,hadiah,hadiah,pemasukan
beli asuransi pendidikan via transfer,tagihan,asuransi,pengeluaran
langanan bayar kredit bulan ini kemarin,tagihan,kredit,pengeluaran
beli kopi soe minggu ini,minuman,jajanan,pengeluaran
bonus komisi dari atasan,gaji,bonus,pemasukan
order kontrakan tahunan smaa temen,tagihan,sewa,pengeluaran
transferan dari tante,hadiah,hadiah,pemasukan
bayar sewa rumah bulan ini,tagihan,tagihan,pengeluaran
dental clinic baru,kesehatan,konsul,pengeluaran
kiriman dari pacar,hadiah,pemberian_masuk,pemasukan
langganan apple music rutin,hiburan,streaming,pengeluaran
beli diamond bulanan,hiburan,game,pengeluaran
biaya caubt gigi,kesehatan,konsul,pengeluaran
langganan iqiyi bullanan,hiburan,streaming,pengeluaran
pesan film bioskop malam ini,hiburan,tontonan,pengeluaran
citilink ke surabbaya minggu ini,transport,pesawat,pengeluaran
kos jakarta bulan lalu,tagihan,sewa,pengeluaran
bayaar sabun cuci piring minggu ini,belanja,harian,pengeluaran
pesan buku tlis minggu ini,belanja,harian,pengeluaran
perpanjang konser musik rutin,hiburan,tontonan,pengeluaran
cumi,makanan,makanan,pengeluaran
main paintbll,hiburan,aktivitas,pengeluaran
jajan martabak telur,makanan,jajanan,pengeluaran
bli makanan tempe goreng di rumah makan,makanan,jajanan,pengeluaran
premi asurani tiap bulan,tagihan,asuransi,pengeluaran
termometer digital tadi,kesehatan,obat,pengeluaran
beli pakaian di indomaret,belanja,fashion,pengeluaran
ngojek,transport,online,pengeluaran
dapet gaji ke rekening abnk,gaji,gaji,pemasukan
pesan makan gado-gado,makanan,makanan,pengeluaran
gaji minguan,gaji,gaji,pemasukan
cold brew less sugar,minuman,jajanan,pengeluaran
naik angkot rutin,transport,transport,pengeluaran
naik grab bike ke kampus,transport,online,pengeluaran
beli villa puncak bulan lalu,hiburan,liburan,pengeluaran
pesan weekend fun pagi tadi,hiburan,hiburan,pengeluaran
es kopi susu less sugar,minuman,jajanan,pengeluaran
bayarkan ke rek teman,tagihan,tagihan,pengeluaran
ambiil cinepolis minggu ini,hiburan,tontonan,pengeluaran
insentif penjualan pagi tadi,gaji,bonus,pemasukan
bayar tagihan listrik bulanan,tagihan,utilitas,pengeluaran
bayar guardian beli vitamin baru,kesehatan,apotek,pengeluaran
beli di solaria,makanan,makanan,pengeluaran
krl ke pasar,transport,umum,pengeluaran
bayar fisoterapi,kesehatan,kesehatan,pengeluaran
subscribe giant ekspres tadi,belanja,harian,pengeluaran
transfer ke tomoro fee,tagihan,gaji_pihak3,pengeluaran
isi peralatan dapru baru,belanja,harian,pengeluaran
tatiran balik tdai,hadiah,hadiah,pemasukan
perpanjang skin care korea pagi tadi,belanja,kecantikan,pengeluaran
ambil bpjs ketenagakerjaan promo,tagihan,asuransi,pengeluaran
tiket kereta,transport,umum,pengeluaran
